Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
1388010000,39000,1728531,LoBarnechea,CondominioClubdeGolfLasLomas,7,6.0,510.0,1042.0,,12161766,Viel la Dehesa SPA
1990904600,55940,2479333,LoBarnechea,Raullabbe,4,2.0,220.0,3858.0,6.0,12161758,Viel la Dehesa SPA
2669250000,75000,3324097,Vitacura,Santamaria,4,3.0,1355.0,4047.0,12.0,12161754,Viel la Dehesa SPA
260696750,7325,324653,Curacaví,Curacavi,3,3.0,150.0,7900.0,,12160803,Viel Propiedades dos Ltda.
729595000,20500,908587,Vitacura,SportFrances,5,4.0,160.0,276.0,2.0,12157685,Propiedades Viel SpA
1309712000,36800,1631024,LasCondes,CharlesHamiltonconavenidaelMonte,4,6.0,439.0,1330.0,,12157672,Propiedades Viel SpA
637061000,17900,793351,LoBarnechea,AvenidalaDehesaconPieAndino,5,3.0,220.0,468.0,,12157636,Propiedades Viel SpA
765185000,21500,952908,LoBarnechea,CaminoelAlto/ElArrayán,4,4.0,422.0,3100.0,,12157607,Propiedades Viel SpA
943135000,26500,1174514,LoBarnechea,Caminolostrapensesconsantuariodelvalle,5,4.0,256.0,936.0,,12157542,Propiedades Viel SpA
565881000,15900,704709,Vitacura,Vitacura/RaúlDuffy,3,3.0,100.0,369.0,2.0,12157471,Propiedades Viel SpA
1064141000,29900,1325207,Vitacura,Juanxiii/manizales,4,3.0,240.0,750.0,,12157446,Propiedades Viel SpA
1014315000,28500,1263157,LoBarnechea,Caminoelyunqueconcaminoelmaillin,5,5.0,352.0,1137.0,,12157381,Propiedades Viel SpA
1957450000,55000,2437671,LoBarnechea,Valleescondido,5,5.0,440.0,1140.0,3.0,12157271,Propiedades Viel SpA
1601550000,45000,1994458,Vitacura,Santamariademanquehue,4,4.0,582.0,1178.0,5.0,12157226,Propiedades Viel SpA
195000000,5479,242839,Santiago,SepúlvedaLeyton/Exposición,2,,68.0,445.0,2.0,12155977,Sucursal El Bosque Sur
170000000,4777,211706,SanBernardo,GeneralUrrutia/Colbun,3,3.0,140.0,128.0,,6632343,Jorge Pablo Caro Propiedades
1067700000,30000,1329639,LoBarnechea,MiradordelPlomo,4,3.0,280.0,736.0,2.0,12155928,Viel Propiedades dos Ltda.
252689000,7100,314681,Paine,CondominioLosBosquesDeAculeo,3,3.0,150.0,6000.0,5.0,12154898,Viel Propiedades dos Ltda.
516055000,14500,642659,Paine,Pintué,4,2.0,350.0,5000.0,8.0,12154763,Viel Propiedades dos Ltda.
953812000,26800,1187811,LasCondes,FélixDeAmesti/DelInca,6,5.0,456.0,666.0,3.0,12154520,Viel Propiedades dos Ltda.
763761400,21460,951135,Providencia,LosEspañoles/PedrodeValdiviaNorte,6,3.0,239.0,322.0,2.0,12154027,Viel Propiedades dos Ltda.
334546000,9400,416620,LasCondes,Alonsodecamargo/ivcentenario,4,3.0,100.0,251.0,3.0,12153774,Viel Propiedades dos Ltda.
350000000,9834,435866,LasCondes,WarrenSmith/Pdte.Riesco,3,1.0,75.0,190.0,,12153228,Vidal Riedel Propiedades - Las Condes.
1138880000,32000,1418281,Vitacura,ViaAurora-GranVia,5,4.0,306.0,900.0,2.0,12151732,OSSANDON CORREDORES ASOCIADOS S.A.
619266000,17400,771191,LoBarnechea,CaminoReal-GolfdeManquehue,5,4.0,200.0,450.0,4.0,12151714,OSSANDON CORREDORES ASOCIADOS S.A.
150000000,4215,186800,Buin,ClaudioBravo/EnriqueOrellana,3,3.0,94.0,180.0,,2909178,Jorge Pablo Caro Propiedades
498260000,14000,620498,LasCondes,TomasMoro-Latadía,3,2.0,100.0,348.0,2.0,12151683,OSSANDON CORREDORES ASOCIADOS S.A.
658415000,18500,819944,LoBarnechea,SanEnrique-PastorFernández,3,3.0,100.0,600.0,,12151658,OSSANDON CORREDORES ASOCIADOS S.A.
1313271000,36900,1635456,LoBarnechea,CaminoLasHualtatas-PedroLiraUrquieta,5,4.0,371.0,905.0,5.0,12151615,OSSANDON CORREDORES ASOCIADOS S.A.
1388010000,39000,1728531,LoBarnechea,GolfLomasdeLaDehesa-Av.LaDehesa,6,4.0,359.0,1630.0,5.0,12151598,OSSANDON CORREDORES ASOCIADOS S.A.
944629780,26542,1176376,LoBarnechea,CaminodeLaLaguna-Cam.Huinganal,5,4.0,236.0,741.0,,12151570,OSSANDON CORREDORES ASOCIADOS S.A.
993494850,27915,1237229,LoBarnechea,CaminodeLaLaguna-Cam.Huinganal,5,4.0,236.0,830.0,3.0,12151563,OSSANDON CORREDORES ASOCIADOS S.A.
946871950,26605,1179168,LoBarnechea,CaminodeLaLaguna-Cam.Huinganal,5,4.0,236.0,742.0,3.0,12151556,OSSANDON CORREDORES ASOCIADOS S.A.
544527000,15300,678116,Vitacura,ManquehueNorte,4,3.0,125.0,304.0,2.0,12150910,Manterola Propiedades.
836365000,23500,1041550,Colina,Loarcaya,5,6.0,474.0,5062.0,,12150830,Manterola Propiedades.
996520000,28000,1240996,LasCondes,Altolascondes,9,5.0,330.0,924.0,4.0,12150607,Manterola Propiedades.
316751000,8900,394460,Providencia,EstacionMetroSalvador,4,2.0,184.0,178.0,,12150055,Manterola Propiedades.
889750000,25000,1108032,LasCondes,CaminoLasFlores,5,4.0,280.0,962.0,6.0,12149791,Manterola Propiedades.
373695000,10500,465374,SanMiguel,Metrodepartamental,5,3.0,120.0,430.0,,12149608,Manterola Propiedades.
781200500,21950,972852,Vitacura,LasHualtatasconLuiscarrera,6,5.0,300.0,450.0,5.0,12148918,OSSANDON CORREDORES ASOCIADOS S.A.
765185000,21500,952908,Colina,Eltranque176,6,4.0,400.0,5188.0,13.0,12148875,OSSANDON CORREDORES ASOCIADOS S.A.
704682000,19800,877562,LasCondes,Santamagdalenasofiaconapoquindo,6,4.0,190.0,250.0,2.0,12148804,OSSANDON CORREDORES ASOCIADOS S.A.
355900000,10000,443213,LasCondes,Rotondaatenas,3,2.0,90.0,250.0,2.0,12148626,OSSANDON CORREDORES ASOCIADOS S.A.
185000000,5198,230386,Quilicura,Map-SeVendeBellaCasa4H,4,3.0,110.0,149.0,3.0,12147415,Easyprop
213540000,6000,265928,Huechuraba,MAP-SevendeHermosaCasa3H,3,3.0,89.0,130.0,2.0,12147355,Easyprop
119084140,3346,148299,Maipú,MAP-Sevendebellacasa4H,4,1.0,120.0,120.0,2.0,12147299,Easyprop
213540000,6000,265928,Huechuraba,MAP-SevendeHermosacasa3H,3,3.0,89.0,130.0,2.0,12147269,Easyprop
188627000,5300,234903,Colina,MAP-SeVendehermosacasa3H,3,2.0,81.0,140.0,2.0,12147250,Easyprop
209625100,5890,261052,Lampa,MAP-SeVendehermosacasa3H,3,3.0,81.0,171.0,2.0,12147194,Easyprop
622825000,17500,775623,Colina,PiedraRoja-CondominioLasFlores,5,4.0,250.0,820.0,,12147181,Viel Propiedades dos Ltda.
1637140000,46000,2038780,LoBarnechea,JardínlaDehesa-SantaBlanca,4,5.0,337.0,2105.0,6.0,12147072,Viel Propiedades dos Ltda.
480465000,13500,598337,Peñalolén,Comunidadecologicapeñalolen,5,4.0,280.0,1500.0,,12146980,Viel Propiedades dos Ltda.
729595000,20500,908587,Providencia,PlazaPedrodeValdivia--Comercial-,6,5.0,321.0,420.0,,12146891,Viel Propiedades dos Ltda.
391490000,11000,487534,LaReina,Nocedal/CountryClub,3,3.0,139.0,365.0,,12146262,Viel Propiedades dos Ltda.
183466450,5155,228476,Maipú,Elrosal/,4,3.0,132.0,100.0,2.0,12146119,Viel Propiedades dos Ltda.
1014315000,28500,1263157,Vitacura,Leonorte/sscc,4,4.0,204.0,519.0,,12145961,Viel Propiedades dos Ltda.
423521000,11900,527423,Colina,CondominioLosMontesPiedraRojaChicureo,3,2.0,140.0,350.0,,12145297,Viel Propiedades dos Ltda.
67621000,1900,84210,Colina,centrodecolina,3,2.0,120.0,202.0,2.0,12145225,Viel Propiedades dos Ltda.
650000000,18264,809465,LasCondes,Lascondes,3,4.0,210.0,539.0,4.0,12145207,Viel Propiedades dos Ltda.
587235000,16500,731301,LasCondes,RobinsonCrusoe/AlonsodeCamargo,6,5.0,244.0,400.0,4.0,12145173,Viel Propiedades dos Ltda.
225284700,6330,280554,QuintaNormal,Bleriot/MariaRamosMejias,4,3.0,172.0,341.0,3.0,12144249,Viel Propiedades dos Ltda.
694005000,19500,864265,LasCondes,LosOlivillos/UniversidadLosAndes,4,5.0,200.0,340.0,,12144136,Viel Propiedades dos Ltda.
658415000,18500,819944,LasCondes,Manquehue-colonpararemodelar,5,3.0,260.0,778.0,,12144107,Viel Propiedades dos Ltda.
462670000,13000,576177,Vitacura,Lenca/LasHualtatas,5,3.0,139.0,252.0,,12144081,Viel Propiedades dos Ltda.
350561500,9850,436565,Vitacura,Virgo/sscc,3,2.0,88.0,240.0,,12143891,Viel Propiedades dos Ltda.
153037000,4300,190582,Colina,LosEsterosSur/colina,3,2.0,80.0,120.0,,12142695,Viel Propiedades dos Ltda.
914663000,25700,1139057,EstaciónCentral,BlancoGarces/AvEcuador,7,4.0,280.0,828.0,6.0,12142336,Viel Propiedades dos Ltda.
462670000,13000,576177,Peñalolén,ComunidadEcologica,4,2.0,240.0,1000.0,3.0,12140861,Viel Propiedades dos Ltda.
1227855000,34500,1529085,LoBarnechea,ClubdeGolfLomasLaDehesa,5,4.0,350.0,1400.0,8.0,12140719,Viel Propiedades dos Ltda.
195745000,5500,243767,Maipú,PasajeOscarBonilla/VillaLosHeroes,3,3.0,130.0,180.0,,12140662,Viel Propiedades dos Ltda.
140000000,3934,174346,SanBernardo,EnriqueMadridOsorio/PasajeElParque,5,2.0,120.0,192.0,1.0,4895278,Jorge Pablo Caro Propiedades
711800000,20000,886426,Providencia,Lautaro/Fresia,10,4.0,220.0,380.0,,12139864,Viel Propiedades dos Ltda.
1099731000,30900,1369528,Peñalolén,Condominioarboretum.Peñalolenalto,5,6.0,430.0,4350.0,6.0,12139783,Viel Propiedades dos Ltda.
708241000,19900,881994,Colina,Piedraroja,6,5.0,400.0,5595.0,8.0,12138795,Propiedades Viel SpA
2135400000,60000,2659278,Colina,ClubdeGolfHaciendadeChicureo,5,7.0,780.0,5300.0,8.0,12138770,Propiedades Viel SpA
145000000,4074,180573,Recoleta,A3cuadrasdeestacionmetrodorsal,5,2.0,200.0,290.0,,12138752,Propiedades Viel SpA
729595000,20500,908587,Colina,LosAlgarrobos,4,3.0,240.0,4500.0,,12138639,Propiedades Viel SpA
202507100,5690,252188,Recoleta,A1cuadrametroDorsal,5,3.0,235.0,280.0,,12138598,Propiedades Viel SpA
565881000,15900,704709,Colina,Liray,4,3.0,220.0,5000.0,10.0,12138583,Propiedades Viel SpA
996520000,28000,1240996,Colina,Chicureooriente,4,1.0,345.0,5000.0,,12138520,Propiedades Viel SpA
1138880000,32000,1418281,Colina,Condominiolasbrisasdechicureo,5,4.0,460.0,2860.0,,12138425,Propiedades Viel SpA
1423600000,40000,1772852,LoBarnechea,GolfdeManquehue/CaminoReal,3,4.0,563.0,1202.0,4.0,12138390,Propiedades Viel SpA
953812000,26800,1187811,LoBarnechea,ColegioNewland/CentroCulturalElTranque,5,4.0,240.0,800.0,6.0,12138372,Propiedades Viel SpA
210000000,5901,261519,EstaciónCentral,Condedelmauleconpurisima,3,1.0,76.0,90.0,,12137883,Mi Llave
130000000,3653,161893,Maipú,Barrioholanda,3,2.0,74.0,101.0,2.0,12137872,Mi Llave
110000000,3091,136986,EstaciónCentral,Malloco760,3,2.0,105.0,125.0,,12137840,Vivanco Propiedades
1601550000,45000,1994458,LoBarnechea,ParroquiaSantaTeresa-ClubdeGolf,7,6.0,672.0,2910.0,10.0,12137677,Propiedades Urzúa Ltda.
130508530,3667,162526,LaFlorida,Entreav.LaFloridayav.Mexico,2,1.0,73.0,102.0,1.0,11134740,Nexxos
1779500000,50000,2216065,LasCondes,FranciscodeAsís,6,5.0,448.0,1590.0,5.0,12136957,Agustín Fuenzalida Propiedades
1128203000,31700,1404985,LasCondes,Otoñal,4,3.0,430.0,986.0,5.0,12136914,Agustín Fuenzalida Propiedades
1998734400,56160,2489084,LoBarnechea,ShopingLaDehesa,10,5.0,313.0,1248.0,,12136902,Agustín Fuenzalida Propiedades
3131920000,88000,3900274,LasCondes,CaminoLaPosada,7,5.0,1477.0,4443.0,20.0,12136820,Agustín Fuenzalida Propiedades
2847200000,80000,3545704,Vitacura,viablanca,6,6.0,720.0,5048.0,10.0,12136784,Agustín Fuenzalida Propiedades
391490000,11000,487534,Colina,Sanluis,4,4.0,183.0,438.0,3.0,12135322,Agustín Fuenzalida Propiedades
1032110000,29000,1285318,LoBarnechea,CaminodelCampero-CaminoelHuinganal,5,4.0,351.0,1200.0,4.0,12135233,Agustín Fuenzalida Propiedades
2135400000,60000,2659278,LasCondes,Lacabaña,6,6.0,400.0,2860.0,11.0,12135139,Agustín Fuenzalida Propiedades
639587890,17971,796498,SanBernardo,SantaTeresadeTango-ElBarrancón,5,4.0,257.0,4700.0,4.0,12135110,Agustín Fuenzalida Propiedades
1067700000,30000,1329639,LasCondes,Losdominicosantiguos,5,4.0,400.0,1988.0,,12135095,Agustín Fuenzalida Propiedades
871955000,24500,1085872,LasCondes,Colinamiravalle,4,3.0,215.0,820.0,2.0,12135056,Agustín Fuenzalida Propiedades
130508530,3667,162526,LaFlorida,Entreav.LaFloridayav.Mexico,2,1.0,70.0,102.0,1.0,11134831,Nexxos
1601550000,45000,1994458,LasCondes,Lafuente,6,7.0,494.0,1950.0,5.0,12135004,Agustín Fuenzalida Propiedades
1637140000,46000,2038780,Vitacura,Elcanalgranvía,5,6.0,356.0,809.0,5.0,12134998,Agustín Fuenzalida Propiedades
1032110000,29000,1285318,LasCondes,PiedraRoja,6,5.0,423.0,1368.0,7.0,12134971,Agustín Fuenzalida Propiedades
1596211500,44850,1987810,LoBarnechea,CaminodelBajo-PastorFernández,5,6.0,400.0,6900.0,16.0,12134929,Agustín Fuenzalida Propiedades
953812000,26800,1187811,LasCondes,Laforesta,5,5.0,427.0,900.0,3.0,12134484,Agustín Fuenzalida Propiedades
1245650000,35000,1551245,Providencia,AlbertoHenckel-Suecia,10,4.0,300.0,400.0,,12134444,Agustín Fuenzalida Propiedades
1348861000,37900,1679777,LasCondes,Dominicosantiguoscharleshamilton,5,6.0,565.0,1614.0,5.0,12134411,Agustín Fuenzalida Propiedades
1067700000,30000,1329639,LasCondes,Dominicos-vilanova,6,4.0,290.0,600.0,3.0,12134271,Agustín Fuenzalida Propiedades
640620000,18000,797783,LasCondes,SanCarlosdeApoquindo/LasFlores,5,4.0,230.0,380.0,,12134227,Agustín Fuenzalida Propiedades
533850000,15000,664819,Macul,Lasdalias,5,2.0,200.0,620.0,6.0,12134199,Agustín Fuenzalida Propiedades
1957450000,55000,2437671,LasCondes,Caminoelalba,4,3.0,143.0,1263.0,,12134152,Agustín Fuenzalida Propiedades
462670000,13000,576177,LasCondes,VMCasacercanaametroManquehueyApumanque,2,2.0,136.0,260.0,3.0,12133759,Nieto & Stone Propiedades
694005000,19500,864265,LasCondes,VMSanCarlosdeApoquindocercanoauniversidadUDDyLosAndesEstadioUC,4,3.0,180.0,605.0,2.0,12133722,Nieto & Stone Propiedades
601471000,16900,749030,LasCondes,ColegioVerboDivino,5,3.0,130.0,225.0,,12132690,Invictus Spa
76447320,2148,95202,PuenteAlto,Labalanzaesq.domingotocornal,5,2.0,78.0,90.0,2.0,11134711,Nexxos
109973100,3090,136953,Quilicura,Lomarcoleta/LoBascuñan/Ohiggins/SantaLuisa,3,,,,,12129845,Mi Llave
95000000,2669,118306,Maipú,DiademasCinco/ElAlcazarpte,3,2.0,80.0,120.0,,12129803,Jaime Moris Propiedades (Providencia)
281161000,7900,350138,Colina,Ayresdechicureo,4,3.0,140.0,450.0,,12129253,Movahome Corredores Integrados
864837000,24300,1077007,LoBarnechea,avladehesa,4,3.0,254.0,635.0,2.0,12129197,CASAMAR PARTNERS
135000000,3793,168120,Lampa,LasVeronicasPoniente,3,2.0,,,2.0,12124565,
450213500,12650,560664,Colina,¡100%nuevo!/josérabat-piedraroja,3,3.0,140.0,630.0,2.0,6569653,Alonso Baeza Rivera y Cía. Ltda.
69900000,1964,87049,LaGranja,VicuñaMackenna0355,3,1.0,65.0,68.0,1.0,12121040,CNF Asesoría y Gestión en Bienes Raíces
220088560,6184,274083,Independencia,Maruri572,4,2.0,220.0,450.0,1.0,12116948,Easyprop
391490000,11000,487534,Colina,chamiserolaspataguas,3,3.0,140.0,300.0,2.0,12116932,Unne
651297000,18300,811080,Vitacura,granvia,3,3.0,,,2.0,12116856,CASAMAR PARTNERS
80077500,2250,99723,SanBernardo,sanbernardo,3,2.0,75.0,80.0,1.0,12115988,Todo Propiedades
